"STATEFP","COUNTYFP","TRACTCE","GEOID","NAME","NAMELSAD","MTFCC","FUNCSTAT","ALAND","AWATER","INTPTLAT","INTPTLON","row_num","st_fips","cnty_fips","tract_fips","name","tract_pop_cur","tract_ASU_clf","tract_ASU_emp","tract_ASU_unemp","tract_ASU_urate","ur","asunum"
"32","003","002949","32003002949","29.49","Census Tract 29.49","G5020","S",1019990,0,"+36.1200519","-115.2384895",443,"32","003","002949","Census Tract 29.49, Clark County, NV",2772,1863,1781,82,4.4,4.40150295222759,1
"32","003","002950","32003002950","29.50","Census Tract 29.50","G5020","S",1083500,0,"+36.1114969","-115.2689552",450,"32","003","002950","Census Tract 29.50, Clark County, NV",5018,3168,2998,170,5.4,5.36616161616162,1
"32","003","002953","32003002953","29.53","Census Tract 29.53","G5020","S",1193783,0,"+36.1072484","-115.2569454",452,"32","003","002953","Census Tract 29.53, Clark County, NV",4362,2406,2272,134,5.6,5.56940980881131,1
"32","003","002954","32003002954","29.54","Census Tract 29.54","G5020","S",960016,0,"+36.1208863","-115.2036938",460,"32","003","002954","Census Tract 29.54, Clark County, NV",4511,2537,2269,268,10.6,10.5636578636184,1
"32","003","002957","32003002957","29.57","Census Tract 29.57","G5020","S",2663440,0,"+36.0960904","-115.2611448",437,"32","003","002957","Census Tract 29.57, Clark County, NV",1982,685,614,71,10.4,10.3649635036496,1
"32","003","002961","32003002961","29.61","Census Tract 29.61","G5020","S",4493501,0,"+36.0798429","-115.2337769",445,"32","003","002961","Census Tract 29.61, Clark County, NV",2051,1386,1322,64,4.6,4.61760461760462,1
"32","003","002962","32003002962","29.62","Census Tract 29.62","G5020","S",12303930,0,"+36.0821955","-115.1994680",498,"32","003","002962","Census Tract 29.62, Clark County, NV",2609,750,665,85,11.3,11.3333333333333,1
"32","003","002964","32003002964","29.64","Census Tract 29.64","G5020","S",611573,0,"+36.1110328","-115.2206924",223,"32","003","002964","Census Tract 29.64, Clark County, NV",4293,2629,2495,134,5.1,5.09699505515405,1
"32","003","002965","32003002965","29.65","Census Tract 29.65","G5020","S",1236913,0,"+36.1040129","-115.2164918",507,"32","003","002965","Census Tract 29.65, Clark County, NV",3596,1686,1601,85,5,5.04151838671412,1
"32","003","002966","32003002966","29.66","Census Tract 29.66","G5020","S",610055,0,"+36.1115149","-115.2122576",508,"32","003","002966","Census Tract 29.66, Clark County, NV",5097,2773,2506,267,9.6,9.62856112513523,1
"32","003","002967","32003002967","29.67","Census Tract 29.67","G5020","S",617235,0,"+36.0965049","-115.2207846",760,"32","003","002967","Census Tract 29.67, Clark County, NV",4063,2468,2247,221,9,8.95461912479741,1
"32","003","002968","32003002968","29.68","Census Tract 29.68","G5020","S",625559,0,"+36.0892335","-115.2208623",224,"32","003","002968","Census Tract 29.68, Clark County, NV",2705,1379,1316,63,4.6,4.56852791878173,1
"32","003","002969","32003002969","29.69","Census Tract 29.69","G5020","S",623891,0,"+36.0897251","-115.2122320",225,"32","003","002969","Census Tract 29.69, Clark County, NV",1787,1210,1169,41,3.4,3.38842975206612,1
"32","003","002970","32003002970","29.70","Census Tract 29.70","G5020","S",623906,0,"+36.0969852","-115.2122395",509,"32","003","002970","Census Tract 29.70, Clark County, NV",3808,2581,2317,264,10.2,10.2285935683843,1
"32","003","002974","32003002974","29.74","Census Tract 29.74","G5020","S",4741313,0,"+36.0795179","-115.2700757",253,"32","003","002974","Census Tract 29.74, Clark County, NV",7480,4822,4644,178,3.7,3.69141435089175,1
"32","003","002975","32003002975","29.75","Census Tract 29.75","G5020","S",4626433,0,"+36.0796260","-115.2517736",254,"32","003","002975","Census Tract 29.75, Clark County, NV",6994,3846,3689,157,4.1,4.08216328653146,1
"32","003","002976","32003002976","29.76","Census Tract 29.76","G5020","S",6754050,0,"+36.0575880","-115.2610209",666,"32","003","002976","Census Tract 29.76, Clark County, NV",6798,3490,3254,236,6.8,6.7621776504298,1
"32","003","002977","32003002977","29.77","Census Tract 29.77","G5020","S",2583058,0,"+36.0446391","-115.2612871",681,"32","003","002977","Census Tract 29.77, Clark County, NV",4259,2665,2507,158,5.9,5.92870544090056,1
"32","003","002978","32003002978","29.78","Census Tract 29.78","G5020","S",7234750,0,"+36.0308074","-115.2613609",620,"32","003","002978","Census Tract 29.78, Clark County, NV",7082,3899,3752,147,3.8,3.77019748653501,1
"32","003","002979","32003002979","29.79","Census Tract 29.79","G5020","S",6565312,0,"+36.0620606","-115.2129372",771,"32","003","002979","Census Tract 29.79, Clark County, NV",4716,2855,2743,112,3.9,3.92294220665499,1
"32","003","002981","32003002981","29.81","Census Tract 29.81","G5020","S",981267,0,"+36.0532502","-115.2182259",151,"32","003","002981","Census Tract 29.81, Clark County, NV",4415,2951,2774,177,6,5.99796679091833,1
"32","003","002982","32003002982","29.82","Census Tract 29.82","G5020","S",2005830,0,"+36.0455659","-115.2293642",682,"32","003","002982","Census Tract 29.82, Clark County, NV",8002,3866,3656,210,5.4,5.43197102948784,1
"32","003","002983","32003002983","29.83","Census Tract 29.83","G5020","S",2639297,0,"+36.0387919","-115.2143187",516,"32","003","002983","Census Tract 29.83, Clark County, NV",3433,2302,2215,87,3.8,3.77932232841008,1
"32","003","002985","32003002985","29.85","Census Tract 29.85","G5020","S",5015449,0,"+36.0475906","-115.1956921",616,"32","003","002985","Census Tract 29.85, Clark County, NV",5282,2541,2298,243,9.6,9.56316410861865,1
"32","003","002995","32003002995","29.95","Census Tract 29.95","G5020","S",1628813,0,"+36.1206775","-115.1874251",182,"32","003","002995","Census Tract 29.95, Clark County, NV",2629,1476,1412,64,4.3,4.3360433604336,1
"32","003","002996","32003002996","29.96","Census Tract 29.96","G5020","S",498955,0,"+36.1208659","-115.1969903",206,"32","003","002996","Census Tract 29.96, Clark County, NV",4532,2237,2158,79,3.5,3.53151542244077,1
"32","003","002997","32003002997","29.97","Census Tract 29.97","G5020","S",1309057,0,"+36.1402577","-115.2699687",47,"32","003","002997","Census Tract 29.97, Clark County, NV",3908,2127,1756,371,17.4,17.4424071462153,1
"32","003","002998","32003002998","29.98","Census Tract 29.98","G5020","S",1300128,0,"+36.1329956","-115.2699592",30,"32","003","002998","Census Tract 29.98, Clark County, NV",4502,2666,2423,243,9.1,9.11477869467367,1
"32","003","003001","32003003001","30.01","Census Tract 30.01","G5020","S",1335202,0,"+36.1700767","-115.2330243",446,"32","003","003001","Census Tract 30.01, Clark County, NV",3994,2183,2029,154,7.1,7.0545121392579,1
"32","003","003004","32003003004","30.04","Census Tract 30.04","G5020","S",657631,0,"+36.1758861","-115.2517457",453,"32","003","003004","Census Tract 30.04, Clark County, NV",2432,848,827,21,2.5,2.47641509433962,1
"32","003","003005","32003003005","30.05","Census Tract 30.05","G5020","S",1320943,0,"+36.1702022","-115.2510505",455,"32","003","003005","Census Tract 30.05, Clark County, NV",3875,2411,2298,113,4.7,4.68685192866031,1
"32","003","003006","32003003006","30.06","Census Tract 30.06","G5020","S",1367368,0,"+36.1627246","-115.2514014",456,"32","003","003006","Census Tract 30.06, Clark County, NV",3580,2084,2024,60,2.9,2.87907869481766,1
"32","003","003103","32003003103","31.03","Census Tract 31.03","G5020","S",758064,0,"+36.1846882","-115.2289059",589,"32","003","003103","Census Tract 31.03, Clark County, NV",3505,2007,1943,64,3.2,3.18883906327852,1
"32","003","003104","32003003104","31.04","Census Tract 31.04","G5020","S",793879,0,"+36.1848770","-115.2392120",580,"32","003","003104","Census Tract 31.04, Clark County, NV",4439,2222,2084,138,6.2,6.21062106210621,1
"32","003","003204","32003003204","32.04","Census Tract 32.04","G5020","S",4774307,0,"+36.2549219","-115.2626699",458,"32","003","003204","Census Tract 32.04, Clark County, NV",5902,2909,2772,137,4.7,4.70952217256789,1
"32","003","003208","32003003208","32.08","Census Tract 32.08","G5020","S",2728238,0,"+36.2407738","-115.2697810",700,"32","003","003208","Census Tract 32.08, Clark County, NV",3114,1811,1722,89,4.9,4.91441192711209,1
"32","003","003210","32003003210","32.10","Census Tract 32.10","G5020","S",2040476,0,"+36.2104512","-115.3285304",742,"32","003","003210","Census Tract 32.10, Clark County, NV",2486,453,433,20,4.4,4.41501103752759,1
"32","003","003213","32003003213","32.13","Census Tract 32.13","G5020","S",1783840,0,"+36.2092685","-115.3111745",744,"32","003","003213","Census Tract 32.13, Clark County, NV",1977,412,390,22,5.3,5.33980582524272,1
"32","003","003214","32003003214","32.14","Census Tract 32.14","G5020","S",1543011,0,"+36.2071174","-115.2880467",745,"32","003","003214","Census Tract 32.14, Clark County, NV",1792,316,258,58,18.4,18.3544303797468,1
"32","003","003215","32003003215","32.15","Census Tract 32.15","G5020","S",1392499,0,"+36.2005107","-115.2707974",749,"32","003","003215","Census Tract 32.15, Clark County, NV",4345,2534,2419,115,4.5,4.53827940015785,1
"32","003","003218","32003003218","32.18","Census Tract 32.18","G5020","S",4041898,0,"+36.1919977","-115.2943267",716,"32","003","003218","Census Tract 32.18, Clark County, NV",5506,2523,2446,77,3.1,3.05192231470472,1
"32","003","003219","32003003219","32.19","Census Tract 32.19","G5020","S",2299131,0,"+36.1929700","-115.2740979",739,"32","003","003219","Census Tract 32.19, Clark County, NV",6410,3579,3288,291,8.1,8.13076278290025,1
"32","003","003222","32003003222","32.22","Census Tract 32.22","G5020","S",2267477,0,"+36.1847840","-115.3189699",714,"32","003","003222","Census Tract 32.22, Clark County, NV",5051,2801,2710,91,3.2,3.2488397001071,1
"32","003","003226","32003003226","32.26","Census Tract 32.26","G5020","S",2494223,0,"+36.1643193","-115.3028937",375,"32","003","003226","Census Tract 32.26, Clark County, NV",2672,1295,1254,41,3.2,3.16602316602317,1
"32","003","003227","32003003227","32.27","Census Tract 32.27","G5020","S",2117575,0,"+36.1636768","-115.3265865",720,"32","003","003227","Census Tract 32.27, Clark County, NV",4108,2152,2075,77,3.6,3.57806691449814,1
"32","003","003228","32003003228","32.28","Census Tract 32.28","G5020","S",1387663,0,"+36.3005480","-115.2948808",581,"32","003","003228","Census Tract 32.28, Clark County, NV",7222,3560,3423,137,3.8,3.84831460674157,1
"32","003","003229","32003003229","32.29","Census Tract 32.29","G5020","S",8205795,0,"+36.3192988","-115.3195125",621,"32","003","003229","Census Tract 32.29, Clark County, NV",7425,3994,3832,162,4.1,4.05608412618928,1
"32","003","003233","32003003233","32.33","Census Tract 32.33","G5020","S",3062877,0,"+36.2874680","-115.3040930",668,"32","003","003233","Census Tract 32.33, Clark County, NV",6872,3458,3219,239,6.9,6.91150954308849,1
"32","003","003234","32003003234","32.34","Census Tract 32.34","G5020","S",978749,0,"+36.2899891","-115.2924037",669,"32","003","003234","Census Tract 32.34, Clark County, NV",5040,2601,2387,214,8.2,8.22760476739716,1
"32","003","003236","32003003236","32.36","Census Tract 32.36","G5020","S",3529927,0,"+36.2707258","-115.2725956",596,"32","003","003236","Census Tract 32.36, Clark County, NV",2442,1558,1510,48,3.1,3.0808729139923,1
"32","003","003237","32003003237","32.37","Census Tract 32.37","G5020","S",2212230,0,"+36.2380318","-115.3284642",598,"32","003","003237","Census Tract 32.37, Clark County, NV",4736,2426,2327,99,4.1,4.08079142621599,1
"32","003","003239","32003003239","32.39","Census Tract 32.39","G5020","S",1111075,0,"+36.2236104","-115.3207205",628,"32","003","003239","Census Tract 32.39, Clark County, NV",3833,1814,1699,115,6.3,6.33958103638368,1
"32","003","003240","32003003240","32.40","Census Tract 32.40","G5020","S",3758577,0,"+36.2366950","-115.3061565",626,"32","003","003240","Census Tract 32.40, Clark County, NV",3993,2257,2105,152,6.7,6.73460345591493,1
"32","003","003241","32003003241","32.41","Census Tract 32.41","G5020","S",1385984,0,"+36.2222190","-115.3063769",584,"32","003","003241","Census Tract 32.41, Clark County, NV",4068,2174,2061,113,5.2,5.19779208831647,1
"32","003","003242","32003003242","32.42","Census Tract 32.42","G5020","S",2657083,0,"+36.2409480","-115.2883085",625,"32","003","003242","Census Tract 32.42, Clark County, NV",2014,1003,966,37,3.7,3.6889332003988,1
"32","003","003243","32003003243","32.43","Census Tract 32.43","G5020","S",1395256,0,"+36.2299331","-115.2882796",597,"32","003","003243","Census Tract 32.43, Clark County, NV",4919,2821,2711,110,3.9,3.89932647997164,1
"32","003","003245","32003003245","32.45","Census Tract 32.45","G5020","S",1374698,0,"+36.2296870","-115.2698455",629,"32","003","003245","Census Tract 32.45, Clark County, NV",4863,2990,2781,209,7,6.98996655518395,1
"32","003","003246","32003003246","32.46","Census Tract 32.46","G5020","S",1374386,0,"+36.2221904","-115.2697026",641,"32","003","003246","Census Tract 32.46, Clark County, NV",4047,2149,2004,145,6.7,6.74732433690088,1
"32","003","003247","32003003247","32.47","Census Tract 32.47","G5020","S",1447284,0,"+36.2123521","-115.2660111",165,"32","003","003247","Census Tract 32.47, Clark County, NV",3703,2007,1927,80,4,3.98604882909816,1
"32","003","003248","32003003248","32.48","Census Tract 32.48","G5020","S",1194210,0,"+36.2097262","-115.2737810",640,"32","003","003248","Census Tract 32.48, Clark County, NV",3259,1590,1441,149,9.4,9.37106918238994,1
"32","003","003249","32003003249","32.49","Census Tract 32.49","G5020","S",1466996,0,"+36.1883411","-115.3338293",582,"32","003","003249","Census Tract 32.49, Clark County, NV",3386,1937,1874,63,3.3,3.25245224574084,1
"32","003","003250","32003003250","32.50","Census Tract 32.50","G5020","S",2009694,0,"+36.1766204","-115.3318169",643,"32","003","003250","Census Tract 32.50, Clark County, NV",5314,2725,2637,88,3.2,3.22935779816514,1
"32","003","003251","32003003251","32.51","Census Tract 32.51","G5020","S",1224340,0,"+36.1990287","-115.3165041",583,"32","003","003251","Census Tract 32.51, Clark County, NV",2581,1272,1229,43,3.4,3.38050314465409,1
"32","003","003252","32003003252","32.52","Census Tract 32.52","G5020","S",1763164,0,"+36.1968070","-115.3066599",642,"32","003","003252","Census Tract 32.52, Clark County, NV",4444,2371,2235,136,5.7,5.73597638127372,1
"32","003","003253","32003003253","32.53","Census Tract 32.53","G5020","S",1851774,0,"+36.1705461","-115.2770259",577,"32","003","003253","Census Tract 32.53, Clark County, NV",3720,2203,2056,147,6.7,6.67271901951884,1
"32","003","003254","32003003254","32.54","Census Tract 32.54","G5020","S",1246402,0,"+36.1743488","-115.2679245",667,"32","003","003254","Census Tract 32.54, Clark County, NV",3922,1962,1905,57,2.9,2.90519877675841,1
"32","003","003260","32003003260","32.60","Census Tract 32.60","G5020","S",982610,0,"+36.1621973","-115.2684786",578,"32","003","003260","Census Tract 32.60, Clark County, NV",3676,2068,1894,174,8.4,8.41392649903288,1
"32","003","003261","32003003261","32.61","Census Tract 32.61","G5020","S",1199453,0,"+36.1632288","-115.2816850",579,"32","003","003261","Census Tract 32.61, Clark County, NV",2839,1387,1289,98,7.1,7.06560922855083,1
"32","003","003262","32003003262","32.62","Census Tract 32.62","G5020","S",2334676,0,"+36.1986636","-115.3319892",753,"32","003","003262","Census Tract 32.62, Clark County, NV",2759,400,365,35,8.8,8.75,1
"32","003","003263","32003003263","32.63","Census Tract 32.63","G5020","S",1483433,0,"+36.3011799","-115.3080946",61,"32","003","003263","Census Tract 32.63, Clark County, NV",4722,2786,2616,170,6.1,6.10193826274228,1
"32","003","003265","32003003265","32.65","Census Tract 32.65","G5020","S",2019078,0,"+36.2938185","-115.3241070",89,"32","003","003265","Census Tract 32.65, Clark County, NV",7664,3898,3725,173,4.4,4.43817342226783,1
"32","003","003266","32003003266","32.66","Census Tract 32.66","G5020","S",4720818,0,"+36.2579110","-115.3288340",84,"32","003","003266","Census Tract 32.66, Clark County, NV",5044,3432,3230,202,5.9,5.88578088578089,1
"32","003","003267","32003003267","32.67","Census Tract 32.67","G5020","S",8497224,0,"+36.2661349","-115.3108309",19,"32","003","003267","Census Tract 32.67, Clark County, NV",4263,2051,1954,97,4.7,4.72940029254022,1
"32","003","003268","32003003268","32.68","Census Tract 32.68","G5020","S",4959343,0,"+36.2621293","-115.2889541",51,"32","003","003268","Census Tract 32.68, Clark County, NV",3748,2141,2066,75,3.5,3.50303596450257,1
"32","003","003269","32003003269","32.69","Census Tract 32.69","G5020","S",1534678,0,"+36.2371672","-115.3192045",62,"32","003","003269","Census Tract 32.69, Clark County, NV",3021,1547,1460,87,5.6,5.62378797672915,1
"32","003","003270","32003003270","32.70","Census Tract 32.70","G5020","S",760510,0,"+36.2263428","-115.3285366",75,"32","003","003270","Census Tract 32.70, Clark County, NV",3649,2162,2021,141,6.5,6.52173913043478,1
"32","003","003305","32003003305","33.05","Census Tract 33.05","G5020","S",3242390,0,"+36.2556475","-115.2367681",752,"32","003","003305","Census Tract 33.05, Clark County, NV",5889,3364,3176,188,5.6,5.58858501783591,1
"32","003","003306","32003003306","33.06","Census Tract 33.06","G5020","S",2653099,0,"+36.2538667","-115.2164492",721,"32","003","003306","Census Tract 33.06, Clark County, NV",4177,2027,1924,103,5.1,5.0814010853478,1
"32","003","003307","32003003307","33.07","Census Tract 33.07","G5020","S",2734968,0,"+36.2686888","-115.2161055",138,"32","003","003307","Census Tract 33.07, Clark County, NV",6086,3400,3197,203,6,5.97058823529412,1
"32","003","003308","32003003308","33.08","Census Tract 33.08","G5020","S",2390105,0,"+36.2691264","-115.2336141",657,"32","003","003308","Census Tract 33.08, Clark County, NV",2991,1336,1283,53,4,3.96706586826347,1
"32","003","003309","32003003309","33.09","Census Tract 33.09","G5020","S",3257366,0,"+36.2853003","-115.2154544",587,"32","003","003309","Census Tract 33.09, Clark County, NV",4655,2191,2053,138,6.3,6.29849383842994,1
"32","003","003311","32003003311","33.11","Census Tract 33.11","G5020","S",1245813,0,"+36.2982064","-115.2154981",588,"32","003","003311","Census Tract 33.11, Clark County, NV",3641,1590,1547,43,2.7,2.70440251572327,1
"32","003","003313","32003003313","33.13","Census Tract 33.13","G5020","S",1248684,0,"+36.3095671","-115.2114422",594,"32","003","003313","Census Tract 33.13, Clark County, NV",3428,1824,1752,72,3.9,3.94736842105263,1
"32","003","003314","32003003314","33.14","Census Tract 33.14","G5020","S",15794569,8791,"+36.3251871","-115.2630783",468,"32","003","003314","Census Tract 33.14, Clark County, NV",8406,3916,3800,116,3,2.96220633299285,1
"32","003","003315","32003003315","33.15","Census Tract 33.15","G5020","S",1006209,0,"+36.3111901","-115.2877278",601,"32","003","003315","Census Tract 33.15, Clark County, NV",4165,1831,1748,83,4.5,4.53304205352267,1
"32","003","003316","32003003316","33.16","Census Tract 33.16","G5020","S",6958167,0,"+36.3261321","-115.2948764",595,"32","003","003316","Census Tract 33.16, Clark County, NV",5710,2622,2463,159,6.1,6.06407322654462,1
"32","003","003317","32003003317","33.17","Census Tract 33.17","G5020","S",899635,0,"+36.3049064","-115.2857125",480,"32","003","003317","Census Tract 33.17, Clark County, NV",3036,1651,1538,113,6.8,6.84433676559661,1
"32","003","003318","32003003318","33.18","Census Tract 33.18","G5020","S",2251894,0,"+36.3000770","-115.2755281",656,"32","003","003318","Census Tract 33.18, Clark County, NV",6508,3446,3289,157,4.6,4.55600696459663,1
"32","003","003319","32003003319","33.19","Census Tract 33.19","G5020","S",1707320,0,"+36.3001880","-115.2646228",600,"32","003","003319","Census Tract 33.19, Clark County, NV",5981,3214,3058,156,4.9,4.85376477909147,1
"32","003","003320","32003003320","33.20","Census Tract 33.20","G5020","S",4150862,0,"+36.2844541","-115.2577293",632,"32","003","003320","Census Tract 33.20, Clark County, NV",5833,3078,2681,397,12.9,12.8979857050032,1
"32","003","003323","32003003323","33.23","Census Tract 33.23","G5020","S",1317124,0,"+36.3088922","-115.2515682",94,"32","003","003323","Census Tract 33.23, Clark County, NV",1844,1003,965,38,3.8,3.78863409770688,1
"32","003","003408","32003003408","34.08","Census Tract 34.08","G5020","S",2015214,0,"+36.2404530","-115.2535888",722,"32","003","003408","Census Tract 34.08, Clark County, NV",5379,3098,2904,194,6.3,6.26210458360232,1
"32","003","003409","32003003409","34.09","Census Tract 34.09","G5020","S",1718422,0,"+36.2396146","-115.2407916",723,"32","003","003409","Census Tract 34.09, Clark County, NV",5330,3043,2691,352,11.6,11.5675320407493,1
"32","003","003410","32003003410","34.10","Census Tract 34.10","G5020","S",2166741,0,"+36.2430263","-115.2218977",364,"32","003","003410","Census Tract 34.10, Clark County, NV",5062,2421,2330,91,3.8,3.75877736472532,1
"32","003","003411","32003003411","34.11","Census Tract 34.11","G5020","S",2043478,0,"+36.2256681","-115.2536663",500,"32","003","003411","Census Tract 34.11, Clark County, NV",3972,2380,2313,67,2.8,2.81512605042017,1
"32","003","003412","32003003412","34.12","Census Tract 34.12","G5020","S",1892138,0,"+36.2254206","-115.2403615",724,"32","003","003412","Census Tract 34.12, Clark County, NV",4916,2502,2278,224,9,8.95283772981615,1
"32","003","003413","32003003413","34.13","Census Tract 34.13","G5020","S",2594524,0,"+36.2249429","-115.2266042",725,"32","003","003413","Census Tract 34.13, Clark County, NV",5409,2570,2401,169,6.6,6.57587548638132,1
"32","003","003414","32003003414","34.14","Census Tract 34.14","G5020","S",3195121,0,"+36.2305459","-115.2160812",726,"32","003","003414","Census Tract 34.14, Clark County, NV",2835,1300,1250,50,3.8,3.84615384615385,1
"32","003","003415","32003003415","34.15","Census Tract 34.15","G5020","S",3986139,0,"+36.2095059","-115.2456103",727,"32","003","003415","Census Tract 34.15, Clark County, NV",7898,3671,3444,227,6.2,6.18360119858349,1
"32","003","003416","32003003416","34.16","Census Tract 34.16","G5020","S",1209898,0,"+36.2139141","-115.2338810",732,"32","003","003416","Census Tract 34.16, Clark County, NV",3000,1716,1627,89,5.2,5.18648018648019,1
"32","003","003418","32003003418","34.18","Census Tract 34.18","G5020","S",1185723,0,"+36.1997776","-115.2524662",715,"32","003","003418","Census Tract 34.18, Clark County, NV",4186,1948,1846,102,5.2,5.23613963039014,1
"32","003","003419","32003003419","34.19","Census Tract 34.19","G5020","S",1513418,0,"+36.1995618","-115.2341282",717,"32","003","003419","Census Tract 34.19, Clark County, NV",6983,2833,2645,188,6.6,6.63607483233321,1
"32","003","003421","32003003421","34.21","Census Tract 34.21","G5020","S",1156242,0,"+36.1924112","-115.2523283",719,"32","003","003421","Census Tract 34.21, Clark County, NV",3601,1939,1791,148,7.6,7.63280041258381,1
"32","003","003422","32003003422","34.22","Census Tract 34.22","G5020","S",1497502,0,"+36.1922133","-115.2342586",371,"32","003","003422","Census Tract 34.22, Clark County, NV",5814,2993,2754,239,8,7.9852990310725,1
"32","003","003423","32003003423","34.23","Census Tract 34.23","G5020","S",1975418,0,"+36.1894852","-115.2165348",733,"32","003","003423","Census Tract 34.23, Clark County, NV",6958,3754,3323,431,11.5,11.4810868407033,1
"32","003","003426","32003003426","34.26","Census Tract 34.26","G5020","S",1248000,0,"+36.2099607","-115.2202394",659,"32","003","003426","Census Tract 34.26, Clark County, NV",3317,1320,1244,76,5.8,5.75757575757576,1
"32","003","003427","32003003427","34.27","Census Tract 34.27","G5020","S",1202169,0,"+36.2093426","-115.2112784",658,"32","003","003427","Census Tract 34.27, Clark County, NV",4176,2605,2468,137,5.3,5.25911708253359,1
"32","003","003428","32003003428","34.28","Census Tract 34.28","G5020","S",663150,0,"+36.2017264","-115.2028354",675,"32","003","003428","Census Tract 34.28, Clark County, NV",2113,959,826,133,13.9,13.8686131386861,1
"32","003","003429","32003003429","34.29","Census Tract 34.29","G5020","S",1502509,0,"+36.1927977","-115.1977176",772,"32","003","003429","Census Tract 34.29, Clark County, NV",5583,2641,2330,311,11.8,11.7758424839076,1
"32","003","003430","32003003430","34.30","Census Tract 34.30","G5020","S",642547,0,"+36.1920513","-115.1743530",178,"32","003","003430","Census Tract 34.30, Clark County, NV",3588,1189,1098,91,7.7,7.65349032800673,1
"32","003","003431","32003003431","34.31","Census Tract 34.31","G5020","S",749216,0,"+36.1924474","-115.1842582",176,"32","003","003431","Census Tract 34.31, Clark County, NV",3292,1570,1477,93,5.9,5.92356687898089,1
"32","003","003500","32003003500","35","Census Tract 35","G5020","S",983593,0,"+36.1993503","-115.1585536",738,"32","003","003500","Census Tract 35, Clark County, NV",3093,1187,1042,145,12.2,12.2156697556866,1
"32","003","003609","32003003609","36.09","Census Tract 36.09","G5020","S",2668824,0,"+36.2394002","-115.1984739",754,"32","003","003609","Census Tract 36.09, Clark County, NV",5094,2666,2539,127,4.8,4.76369092273068,1
"32","003","003610","32003003610","36.10","Census Tract 36.10","G5020","S",2703323,0,"+36.2394144","-115.1802273",309,"32","003","003610","Census Tract 36.10, Clark County, NV",6798,3725,3480,245,6.6,6.57718120805369,1
"32","003","003613","32003003613","36.13","Census Tract 36.13","G5020","S",2606001,0,"+36.2248012","-115.1798033",313,"32","003","003613","Census Tract 36.13, Clark County, NV",7743,4100,3953,147,3.6,3.58536585365854,1
"32","003","003616","32003003616","36.16","Census Tract 36.16","G5020","S",8744655,0,"+36.2077284","-115.1827474",179,"32","003","003616","Census Tract 36.16, Clark County, NV",5623,2277,1900,377,16.6,16.5568730786122,1
"32","003","003617","32003003617","36.17","Census Tract 36.17","G5020","S",1339424,0,"+36.2104079","-115.1564510",676,"32","003","003617","Census Tract 36.17, Clark County, NV",2155,887,816,71,8,8.00450958286359,1
"32","003","003619","32003003619","36.19","Census Tract 36.19","G5020","S",1689950,0,"+36.2898070","-115.1899001",250,"32","003","003619","Census Tract 36.19, Clark County, NV",3926,2326,2081,245,10.5,10.5331040412726,1
"32","003","003621","32003003621","36.21","Census Tract 36.21","G5020","S",2046821,0,"+36.3000836","-115.1799230",249,"32","003","003621","Census Tract 36.21, Clark County, NV",3323,457,433,24,5.3,5.25164113785558,1
"32","003","003626","32003003626","36.26","Census Tract 36.26","G5020","S",7989429,0,"+36.2446091","-115.1130517",472,"32","003","003626","Census Tract 36.26, Clark County, NV",4375,2321,2197,124,5.3,5.34252477380439,1
"32","003","003627","32003003627","36.27","Census Tract 36.27","G5020","S",1559905,0,"+36.2718862","-115.1087789",592,"32","003","003627","Census Tract 36.27, Clark County, NV",5581,2754,2634,120,4.4,4.35729847494553,1
"32","003","003630","32003003630","36.30","Census Tract 36.30","G5020","S",2690222,0,"+36.2541516","-115.1983251",679,"32","003","003630","Census Tract 36.30, Clark County, NV",6786,3711,3451,260,7,7.006197790353,1
"32","003","003631","32003003631","36.31","Census Tract 36.31","G5020","S",1314765,0,"+36.2689063","-115.1843154",648,"32","003","003631","Census Tract 36.31, Clark County, NV",4409,1842,1764,78,4.2,4.23452768729642,1
"32","003","003632","32003003632","36.32","Census Tract 36.32","G5020","S",1326618,0,"+36.2691396","-115.1754329",471,"32","003","003632","Census Tract 36.32, Clark County, NV",3124,1481,1418,63,4.3,4.25388251181634,1
"32","003","003633","32003003633","36.33","Census Tract 36.33","G5020","S",1338831,0,"+36.2541318","-115.1845804",647,"32","003","003633","Census Tract 36.33, Clark County, NV",4108,2102,1954,148,7,7.04091341579448,1
"32","003","003634","32003003634","36.34","Census Tract 36.34","G5020","S",1358922,0,"+36.2541672","-115.1754469",139,"32","003","003634","Census Tract 36.34, Clark County, NV",4511,2145,1988,157,7.3,7.31934731934732,1
"32","003","003635","32003003635","36.35","Census Tract 36.35","G5020","S",1529248,0,"+36.2680682","-115.1655868",140,"32","003","003635","Census Tract 36.35, Clark County, NV",6270,3359,3169,190,5.7,5.65644537064603,1
"32","003","003636","32003003636","36.36","Census Tract 36.36","G5020","S",1111088,0,"+36.2704500","-115.1572617",678,"32","003","003636","Census Tract 36.36, Clark County, NV",2765,1472,1370,102,6.9,6.92934782608696,1
"32","003","003637","32003003637","36.37","Census Tract 36.37","G5020","S",1356184,0,"+36.2727333","-115.1439828",590,"32","003","003637","Census Tract 36.37, Clark County, NV",5026,2518,2420,98,3.9,3.89197776012708,1
"32","003","003638","32003003638","36.38","Census Tract 36.38","G5020","S",1389111,0,"+36.2652186","-115.1440702",635,"32","003","003638","Census Tract 36.38, Clark County, NV",4173,1889,1812,77,4.1,4.07623080995236,1
